n_events,hit_rate,baseline_hit,lift,coverage,binomial_p,random_p,null_mean,holdout_n_events,holdout_hit_rate,holdout_baseline,holdout_lift,pair,aspect,bh_significant
72,0.2638888888888889,0.25195473034205146,1.0473662809610114,0.01972644312841156,0.4523294439334155,0.42714570858283435,0.24722222222222223,19,0.21052631578947367,0.23972547436415018,0.8781975146691248,moon-saturn,150.0,False
67,0.2537313432835821,0.25195473034205146,1.007051318064633,0.018356551244494087,0.5333932896425407,0.5069860279441117,0.2502686567164179,17,0.11764705882352941,0.23972547436415018,0.49075743466804034,moon-mercury,0.0,False
67,0.2537313432835821,0.25195473034205146,1.007051318064633,0.018356551244494087,0.5333932896425407,0.5069860279441117,0.2502686567164179,18,0.1111111111111111,0.23972547436415018,0.46349313274203807,moon-venus,135.0,False
67,0.2537313432835821,0.25195473034205146,1.007051318064633,0.018356551244494087,0.5333932896425407,0.5069860279441117,0.2502686567164179,18,0.2222222222222222,0.23972547436415018,0.9269862654840761,moon-venus,45.0,False
67,0.2537313432835821,0.25195473034205146,1.007051318064633,0.018356551244494087,0.5333932896425407,0.5069860279441117,0.2502686567164179,18,0.3888888888888889,0.23972547436415018,1.6222259645971333,moon-mercury,90.0,False
67,0.2537313432835821,0.25195473034205146,1.007051318064633,0.018356551244494087,0.5333932896425407,0.5069860279441117,0.2502686567164179,18,0.3888888888888889,0.23972547436415018,1.6222259645971333,moon-venus,120.0,False
8,0.25,0.25195473034205146,0.9922417398578001,0.002191827014267951,0.6377708376218557,0.6347305389221557,0.24375,2,0.0,0.23972547436415018,0.0,mercury-pluto,0.0,False
8,0.25,0.25195473034205146,0.9922417398578001,0.002191827014267951,0.6377708376218557,0.6347305389221557,0.24375,4,0.0,0.23972547436415018,0.0,mercury-pluto,60.0,False
72,0.25,0.25195473034205146,0.9922417398578001,0.01972644312841156,0.5602856734505621,0.5349301397205589,0.24722222222222223,19,0.15789473684210525,0.23972547436415018,0.6586481360018436,moon-pluto,135.0,False
8,0.25,0.25195473034205146,0.9922417398578001,0.002191827014267951,0.6377708376218557,0.6347305389221557,0.24375,4,0.25,0.23972547436415018,1.0428595486695857,venus-saturn,0.0,False
8,0.25,0.25195473034205146,0.9922417398578001,0.002191827014267951,0.6377708376218557,0.6347305389221557,0.24375,1,0.0,0.23972547436415018,0.0,mercury-mars,45.0,False
72,0.25,0.25195473034205146,0.9922417398578001,0.01972644312841156,0.5602856734505621,0.5349301397205589,0.24722222222222223,19,0.21052631578947367,0.23972547436415018,0.8781975146691248,moon-neptune,0.0,False
8,0.25,0.25195473034205146,0.9922417398578001,0.002191827014267951,0.6377708376218557,0.6347305389221557,0.24375,4,0.25,0.23972547436415018,1.0428595486695857,mercury-neptune,0.0,False
72,0.25,0.25195473034205146,0.9922417398578001,0.01972644312841156,0.5602856734505621,0.5349301397205589,0.24722222222222223,19,0.42105263157894735,0.23972547436415018,1.7563950293382495,moon-saturn,180.0,False
72,0.25,0.25195473034205146,0.9922417398578001,0.01972644312841156,0.5602856734505621,0.5349301397205589,0.24722222222222223,19,0.15789473684210525,0.23972547436415018,0.6586481360018436,moon-saturn,60.0,False
8,0.25,0.25195473034205146,0.9922417398578001,0.002191827014267951,0.6377708376218557,0.6347305389221557,0.24375,2,0.5,0.23972547436415018,2.0857190973391715,mercury-pluto,120.0,False
73,0.2465753424657534,0.25195473034205146,0.9786493872570082,0.02000042150519505,0.586714957864514,0.5868263473053892,0.25065753424657533,19,0.2631578947368421,0.23972547436415018,1.097746893336406,moon-uranus,90.0,False
67,0.23880597014925373,0.25195473034205146,0.9478130052373016,0.018356551244494087,0.6435894704755226,0.626746506986028,0.2502686567164179,17,0.29411764705882354,0.23972547436415018,1.226893586670101,sun-moon,120.0,False
67,0.23880597014925373,0.25195473034205146,0.9478130052373016,0.018356551244494087,0.6435894704755226,0.626746506986028,0.2502686567164179,18,0.05555555555555555,0.23972547436415018,0.23174656637101904,moon-venus,0.0,False
67,0.23880597014925373,0.25195473034205146,0.9478130052373016,0.018356551244494087,0.6435894704755226,0.626746506986028,0.2502686567164179,17,0.23529411764705882,0.23972547436415018,0.9815148693360807,moon-mercury,30.0,False
72,0.2361111111111111,0.25195473034205146,0.937117198754589,0.01972644312841156,0.6651826300509468,0.6307385229540918,0.24722222222222223,19,0.05263157894736842,0.23972547436415018,0.2195493786672812,moon-neptune,90.0,False
72,0.2361111111111111,0.25195473034205146,0.937117198754589,0.01972644312841156,0.6651826300509468,0.6307385229540918,0.24722222222222223,19,0.2631578947368421,0.23972547436415018,1.097746893336406,moon-saturn,30.0,False
72,0.2361111111111111,0.25195473034205146,0.937117198754589,0.0195999915698961,0.6651826300509468,0.6307385229540918,0.24722222222222223,18,0.2222222222222222,0.23972547436415018,0.9269862654840761,moon-jupiter,180.0,False
